fechas,INPC,Inflación
2013-09-01,82.1323396838752,0.03390295338698546
2013-10-01,82.5229881603462,0.03359114774459515
2013-11-01,83.2922651601659,0.03618691588785117
2013-12-01,83.7700582967726,0.03974040989873684
2014-01-01,84.5190516256987,0.04482809859024206
2014-02-01,84.7331570406876,0.042344373798611334
2014-03-01,84.9652923853597,0.03758646630337026
2014-04-01,84.8067792535609,0.03496708656508374
2014-05-01,84.5355790612417,0.0351022435632089
2014-06-01,84.6820722399183,0.037525887063372565
2014-07-01,84.9149588316606,0.04072406522479821
2014-08-01,85.2199651421359,0.04149910942176627
2014-09-01,85.5963399242743,0.042175837845749076
2014-10-01,86.0696255784602,0.04297756900444161
2014-11-01,86.7637778712663,0.041678692546359475
2014-12-01,87.1889837129635,0.04081321519532266
2015-01-01,87.1101027705992,0.030656415270432058
2015-02-01,87.2753771260292,0.030002659810266064
2015-03-01,87.6307169902037,0.031370745983606785
2015-04-01,87.4038403750225,0.03062327262419351
2015-05-01,86.9673658272733,0.028766429390279402
2015-06-01,87.1131077588797,0.028707794396833908
2015-07-01,87.2408197608029,0.02739047349423096
2015-08-01,87.4248752929864,0.025873164195420406
2015-09-01,87.7524190155658,0.025188916876573764
2015-10-01,88.2039185047178,0.024797283732947095
2015-11-01,88.6854678766753,0.02214852848224602
2015-12-01,89.0468177174109,0.021308127762603712
2016-01-01,89.3863813931126,0.026131051968884655
2016-02-01,89.7777811166536,0.028672508478660985
2016-03-01,89.9100006009976,0.026010098845233864
2016-04-01,89.6252779614159,0.025415789247496656
2016-05-01,89.2256145201034,0.025966621747693708
2016-06-01,89.3240278862912,0.02537987892167859
2016-07-01,89.5569144780335,0.026548291540369195
2016-08-01,89.8093334935994,0.027274367765718566
2016-09-01,90.357743854799,0.02968949310412805
2016-10-01,90.9061542159986,0.030636232007495767
2016-11-01,91.6168339443476,0.033053510770768124
2016-12-01,92.0390347977643,0.03360274018830367
2017-01-01,93.6038824448585,0.04718281449606665
2017-02-01,94.1447803353567,0.048642316221079174
2017-03-01,94.7224893322916,0.05352562227922619
2017-04-01,94.8389326281628,0.05817169871418848
2017-05-01,94.7254943205721,0.06164014481771396
2017-06-01,94.9636396418054,0.06313655898604775
2017-07-01,95.3227357413306,0.06438164263364987
2017-08-01,95.7937676543061,0.06663488000535267
2017-09-01,96.0935152352906,0.06347847053052513
2017-10-01,96.6982691267504,0.06371532225408405
